,sql_id,username,record_id,code
0,1402,tianyi,record_id_x,C
1,1402,tianyi,record_id_x,E
2,1402,tianyi,record_id_x,B
3,1402,tianyi,record_id_x,L
4,1191,tianyi,record_id_x,F
5,1191,tianyi,record_id_x,B
6,1191,tianyi,record_id_x,C
7,1191,tianyi,record_id_x,E
8,283,tianyi,record_id_x,B
9,283,tianyi,record_id_x,F
10,283,tianyi,record_id_x,D
11,1168,tianyi,record_id_x,D
12,1168,tianyi,record_id_x,B
13,1168,tianyi,record_id_x,F
14,583,tianyi,record_id_x,B
15,583,tianyi,record_id_x,L
16,583,tianyi,record_id_x,D
17,583,tianyi,record_id_x,F
18,1281,tianyi,record_id_x,C
19,1281,tianyi,record_id_x,E
20,1281,tianyi,record_id_x,B
21,1281,tianyi,record_id_x,L
22,1281,tianyi,record_id_x,F
23,669,tianyi,record_id_x,C
24,669,tianyi,record_id_x,E
25,669,tianyi,record_id_x,D
26,669,tianyi,record_id_x,B
27,669,tianyi,record_id_x,F
28,107,tianyi,record_id_x,D
29,107,tianyi,record_id_x,B
30,107,tianyi,record_id_x,L
31,1022,tianyi,record_id_x,B
32,1022,tianyi,record_id_x,L
33,1065,tianyi,record_id_x,E
34,1065,tianyi,record_id_x,D
35,680,tianyi,record_id_x,D
36,680,tianyi,record_id_x,E
37,623,tianyi,record_id_x,D
38,1237,tianyi,record_id_x,D
39,1206,tianyi,record_id_x,D
40,1206,tianyi,record_id_x,K
41,1227,tianyi,record_id_x,D
42,1227,tianyi,record_id_x,K
43,1007,tianyi,record_id_x,D
44,1007,tianyi,record_id_x,B
45,1007,tianyi,record_id_x,N
46,726,tianyi,record_id_x,B
47,726,tianyi,record_id_x,L
48,726,tianyi,record_id_x,K
49,726,tianyi,record_id_x,N
50,734,tianyi,record_id_x,B
51,734,tianyi,record_id_x,L
52,734,tianyi,record_id_x,D
53,734,tianyi,record_id_x,K
54,772,tianyi,record_id_x,D
55,772,tianyi,record_id_x,B
56,772,tianyi,record_id_x,L
57,816,tianyi,record_id_x,L
58,816,tianyi,record_id_x,C
59,816,tianyi,record_id_x,E
60,816,tianyi,record_id_x,F
61,816,tianyi,record_id_x,B
62,1358,tianyi,record_id_x,L
63,1358,tianyi,record_id_x,C
64,1358,tianyi,record_id_x,E
65,441,tianyi,record_id_x,B
66,441,tianyi,record_id_x,L
67,441,tianyi,record_id_x,E
68,441,tianyi,record_id_x,A
69,441,tianyi,record_id_x,F
70,611,tianyi,record_id_x,B
71,611,tianyi,record_id_x,L
72,611,tianyi,record_id_x,E
73,1361,tianyi,record_id_x,E
74,1361,tianyi,record_id_x,A
75,638,tianyi,record_id_x,E
76,1111,tianyi,record_id_x,D
77,975,tianyi,record_id_x,D
78,975,tianyi,record_id_x,K
79,1150,tianyi,record_id_x,F
80,1150,tianyi,record_id_x,K
81,1150,tianyi,record_id_x,A
82,1150,tianyi,record_id_x,N
83,1354,tianyi,record_id_x,F
84,1354,tianyi,record_id_x,A
85,1354,tianyi,record_id_x,B
86,1354,tianyi,record_id_x,L
87,1354,tianyi,record_id_x,N
88,1292,tianyi,record_id_x,F
89,1292,tianyi,record_id_x,B
90,1292,tianyi,record_id_x,L
91,193,tianyi,record_id_x,D
92,193,tianyi,record_id_x,F
93,1090,tianyi,record_id_x,D
94,1090,tianyi,record_id_x,B
95,1090,tianyi,record_id_x,L
96,1090,tianyi,record_id_x,C
97,1090,tianyi,record_id_x,E
98,942,tianyi,record_id_x,C
99,942,tianyi,record_id_x,E
100,942,tianyi,record_id_x,B
101,942,tianyi,record_id_x,F
102,1161,tianyi,record_id_x,B
103,1161,tianyi,record_id_x,L
104,1161,tianyi,record_id_x,F
105,1161,tianyi,record_id_x,D
106,1199,tianyi,record_id_x,F
107,1199,tianyi,record_id_x,D
108,1199,tianyi,record_id_x,B
