,sql_id,username,record_id,code
0,1694,tianyi,10e9d7c9-18a5-4611-a92d-4c364070d01c,F1
1,1694,tianyi,10e9d7c9-18a5-4611-a92d-4c364070d01c,F2
2,1834,tianyi,63cb7e43-77e4-46cb-bfea-dbf5fffb1683,D1a
3,1834,tianyi,63cb7e43-77e4-46cb-bfea-dbf5fffb1683,I2
4,2303,tianyi,83459448-3642-4fa3-bc91-a5a333b1725c,CL1
5,1728,tianyi,ea78b826-53f5-4f19-b15c-e75f0cc44fd4,BN1
6,1815,tianyi,f14ab50c-3836-4e92-a503-f918a63f6391,AN2
7,2384,tianyi,e42d5108-7d9c-4d91-a691-b62d46ac3275,CL1
8,2384,tianyi,e42d5108-7d9c-4d91-a691-b62d46ac3275,CM6
9,2188,tianyi,927ff72b-72a6-4c7f-88dc-1dc348aef8e1,CE2
10,525,tianyi,850aca7c-de59-4db8-8498-68c715054073,A1f
11,525,tianyi,850aca7c-de59-4db8-8498-68c715054073,AN2
12,517,tianyi,af78b05e-c021-4717-ac40-fa022434d774,D1
13,1098,tianyi,b89c3446-b748-47d3-af41-f121dabc3980,D1
14,2397,tianyi,1679a504-b9d5-4b2d-95f2-99a1ae55426b,F1
15,1504,tianyi,5eef9c64-3327-46db-b1d6-8dead6bc04f7,D1a
16,1047,tianyi,a002b9c9-1f5e-463a-9f63-515d9508a2d8,D1a
17,1048,tianyi,31ce1b92-60b3-40a2-aaf9-9253cfbe34b8,D1a
18,1737,tianyi,64b4734a-2ab7-41ed-9d00-5df31a22c727,BE5
19,248,tianyi,cb8fd312-b7f9-40dc-b7ea-8af288e0ae9e,BL3
20,1648,tianyi,d52ac067-1144-4716-a182-ce703cf48a09,BL2
21,2375,tianyi,3d444ee8-bf86-49a9-a5cf-bc26faa44fe7,CE3
22,1695,tianyi,189ea93e-757c-4186-b857-d2f2ae49023e,F1
23,1695,tianyi,189ea93e-757c-4186-b857-d2f2ae49023e,F2
24,2055,tianyi,45a6822c-a76e-4087-bd26-37d06bd61f30,BL1
25,2055,tianyi,45a6822c-a76e-4087-bd26-37d06bd61f30,CL1
26,2055,tianyi,45a6822c-a76e-4087-bd26-37d06bd61f30,CE2
27,2352,tianyi,1061c8e4-dc79-49f8-9214-e861e80df620,BF4
28,877,tianyi,4a06fe32-1226-4bfc-a563-7a906fc2bfc9,BL3
29,877,tianyi,4a06fe32-1226-4bfc-a563-7a906fc2bfc9,L4
30,1148,tianyi,8cff8682-890e-4e7c-b139-300322684e69,BF4
31,1807,tianyi,4c78cc3f-5aa7-4802-afb8-842201f5d4b0,A2a
32,1137,tianyi,f60da818-edf5-45d5-86d7-c2ad7e61bd3d,BL1
33,306,tianyi,73cec21a-6099-4ece-9d1f-8838a94dfc32,D1
34,1952,tianyi,80478c4b-4caf-4b8e-ba2b-80daafbb0df4,D1
35,1147,tianyi,8e22390e-bba8-49e0-9cca-9571a9a596a7,BF4
36,1988,tianyi,5eef5333-b3cd-46a8-9b70-8ca0ac2e15ec,D1a
37,445,tianyi,5877c784-e077-4863-b960-49b7583ba754,BL3
38,2372,tianyi,7f218586-73f4-4251-9815-ba27684dcddb,CL1
39,1726,tianyi,1c3ec481-fe04-49bb-bffb-1bd4d739d3ed,BL1
40,1188,tianyi,6ea652f1-99f0-4f2e-80ee-c063eb73387d,A1
41,237,tianyi,d6091559-6fc2-4c58-af71-277ce597b7f2,D1a
42,526,tianyi,898fc519-fc88-44d3-aba5-4e1cb05f8473,BL3
43,2381,tianyi,f399f617-aff7-417b-ac8e-b08ef10165ad,CL1
44,2381,tianyi,f399f617-aff7-417b-ac8e-b08ef10165ad,CE3
45,1827,tianyi,bc5bd9ce-9b4d-4442-8648-a747aefeb666,BL3
46,1827,tianyi,bc5bd9ce-9b4d-4442-8648-a747aefeb666,F3
47,487,tianyi,f967ce0e-f8c8-4ee7-896b-83e965c1fefd,F3
48,487,tianyi,f967ce0e-f8c8-4ee7-896b-83e965c1fefd,I2
49,922,tianyi,c0c9bb4b-cccf-4eec-acb2-5260328314bb,CE3
50,922,tianyi,c0c9bb4b-cccf-4eec-acb2-5260328314bb,F3
51,922,tianyi,c0c9bb4b-cccf-4eec-acb2-5260328314bb,A1f
52,2396,tianyi,c97447c2-1c8c-443b-9827-77a9e21be50f,D1
53,1579,tianyi,4e7c1879-28d6-408b-b796-c35d29085b47,CM6
54,1579,tianyi,4e7c1879-28d6-408b-b796-c35d29085b47,CE2
55,2148,tianyi,81adfe16-e0b0-44b0-8a5e-5e36d0d7f11f,D1a
56,2148,tianyi,81adfe16-e0b0-44b0-8a5e-5e36d0d7f11f,BF4
57,2148,tianyi,81adfe16-e0b0-44b0-8a5e-5e36d0d7f11f,CF5
58,2148,tianyi,81adfe16-e0b0-44b0-8a5e-5e36d0d7f11f,CE2
59,2152,tianyi,0e61684f-1f75-40e9-82ee-8424e5c83000,CE2
60,2152,tianyi,0e61684f-1f75-40e9-82ee-8424e5c83000,KA1b
61,584,tianyi,5d177f19-98f5-4b6a-aa4d-344a303840e3,E1
62,670,tianyi,8372d19c-5cf7-4926-9417-618a843f722e,E1
63,1100,tianyi,48b499b6-ba50-49ef-b122-aca72f3eaa23,D1a
64,1778,tianyi,4d14db65-c63b-45e4-8e22-dfff57a09606,BN1
