,sql_id,username,record_id,code
0,1024,tianyi,record_id_x,F1
1,1024,tianyi,record_id_x,F2
2,1025,tianyi,record_id_x,D1a
3,1025,tianyi,record_id_x,A1a
4,1025,tianyi,record_id_x,KA1b
5,1026,tianyi,record_id_x,CL1
6,689,tianyi,record_id_x,BN1
7,1027,tianyi,record_id_x,AN2
8,1028,tianyi,record_id_x,CL1
9,1029,tianyi,record_id_x,CE2
10,1030,tianyi,record_id_x,A1f
11,1030,tianyi,record_id_x,AN2
12,1031,tianyi,record_id_x,D1
13,1032,tianyi,record_id_x,D1
14,1033,tianyi,record_id_x,F1
15,595,tianyi,record_id_x,D1a
16,385,tianyi,record_id_x,D1a
17,386,tianyi,record_id_x,D1a
18,696,tianyi,record_id_x,BE5
19,1034,tianyi,record_id_x,BL3
20,654,tianyi,record_id_x,BL2
21,1035,tianyi,record_id_x,CE3
22,674,tianyi,record_id_x,F1
23,674,tianyi,record_id_x,F2
24,1036,tianyi,record_id_x,BL1
25,1036,tianyi,record_id_x,CL1
26,1036,tianyi,record_id_x,CE2
27,1037,tianyi,record_id_x,BF4
28,309,tianyi,record_id_x,BL3
29,309,tianyi,record_id_x,L4
30,1038,tianyi,record_id_x,BF4
31,1039,tianyi,record_id_x,A2a
32,1040,tianyi,record_id_x,BL1
33,521,tianyi,record_id_x,D1
34,804,tianyi,record_id_x,D1
35,1041,tianyi,record_id_x,BF4
36,819,tianyi,record_id_x,D1a
37,1042,tianyi,record_id_x,BL3
38,1043,tianyi,record_id_x,CL1
39,1044,tianyi,record_id_x,BL1
40,542,tianyi,record_id_x,A1
41,518,tianyi,record_id_x,D1a
42,1045,tianyi,record_id_x,BL3
43,1046,tianyi,record_id_x,CL1
44,1046,tianyi,record_id_x,CE3
45,1047,tianyi,record_id_x,BL3
46,1047,tianyi,record_id_x,F3
47,150,tianyi,record_id_x,F3
48,150,tianyi,record_id_x,A1b
49,327,tianyi,record_id_x,CE3
50,327,tianyi,record_id_x,F3
51,327,tianyi,record_id_x,A1f
52,1048,tianyi,record_id_x,D1
53,1049,tianyi,record_id_x,CL1
54,1049,tianyi,record_id_x,CE2
55,897,tianyi,record_id_x,D1a
