id,type_Krippendroffis_alpha
746.0,0.6447368421052632
1088.0,-0.012499999999999956
1317.0,0.7896103896103897
548.0,1.0
159.0,1.0
375.0,0.5371428571428571
1064.0,0.4807692307692307
1217.0,1.0
930.0,1.0
1220.0,0.6582278481012658
745.0,1.0
612.0,-0.012499999999999956
712.0,-0.012499999999999956
831.0,0.4807692307692307
1377.0,1.0
1247.0,1.0
707.0,0.7896103896103897
562.0,1.0
982.0,1.0
853.0,1.0
836.0,1.0
697.0,-0.025316455696202445
1389.0,-0.012499999999999956
663.0,-0.012499999999999956
528.0,0.4807692307692307
425.0,0.6582278481012658
769.0,1.0
1092.0,-0.012499999999999956
704.0,1.0
457.0,1.0
646.0,0.6582278481012658
1269.0,1.0
1093.0,1.0
211.0,1.0
694.0,-0.012499999999999956
238.0,1.0
820.0,1.0
475.0,1.0
1045.0,0.7896103896103897
868.0,1.0
1325.0,0.6582278481012658
1291.0,-0.025316455696202445
1356.0,1.0
1214.0,1.0
584.0,1.0
1170.0,0.4807692307692307
978.0,1.0
1251.0,1.0
471.0,0.6582278481012658
380.0,1.0
883.0,-0.025316455696202445
1326.0,0.6582278481012658
1016.0,-0.025316455696202445
1169.0,0.4807692307692307
1392.0,-0.012499999999999956
134.0,0.6582278481012658
360.0,-0.012499999999999956
1043.0,0.4807692307692307
1058.0,0.6582278481012658
652.0,-0.025316455696202445
847.0,-0.051948051948051965
1067.0,-0.0657894736842104
994.0,1.0
998.0,1.0
709.0,0.6582278481012658
692.0,0.6582278481012658
1239.0,0.36883116883116884
1242.0,0.6582278481012658
917.0,-0.012499999999999956
1225.0,1.0
1146.0,-0.012499999999999956
392.0,-0.012499999999999956
1096.0,0.36883116883116884
547.0,1.0
771.0,1.0
806.0,-0.012499999999999956
593.0,0.4807692307692307
208.0,1.0
350.0,0.6582278481012658
874.0,1.0
630.0,0.36883116883116884
968.0,-0.012499999999999956
1273.0,0.4807692307692307
1071.0,1.0
75.0,-0.012499999999999956
892.0,1.0
504.0,1.0
45.0,1.0
1083.0,0.4807692307692307
662.0,-0.012499999999999956
651.0,0.7896103896103897
46.0,0.4807692307692307
567.0,1.0
660.0,-0.012499999999999956
1232.0,1.0
672.0,-0.025316455696202445
71.0,-0.012499999999999956
374.0,0.6582278481012658
842.0,-0.012499999999999956
472.0,1.0
387.0,1.0
735.0,-0.012499999999999956
192.0,0.6582278481012658
90.0,1.0
106.0,-0.012499999999999956
743.0,1.0
1166.0,0.36883116883116884
1295.0,0.45270270270270263
1277.0,0.36883116883116884
1288.0,0.36883116883116884
