,sql_id,username,record_id,code
0,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,B
1,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,L
2,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,F
3,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,A
4,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,N
5,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,C
6,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,E
7,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,B
8,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,L
9,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,F
10,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,E
11,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,A
12,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,N
13,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,C
14,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,B
15,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,L
16,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,E
17,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,F
18,548,tianyi,62837edf-ee17-4da2-9a2f-729411b20da3,B
19,548,tianyi,62837edf-ee17-4da2-9a2f-729411b20da3,L
20,548,tianyi,62837edf-ee17-4da2-9a2f-729411b20da3,E
21,548,tianyi,62837edf-ee17-4da2-9a2f-729411b20da3,F
22,548,tianyi,62837edf-ee17-4da2-9a2f-729411b20da3,D
23,159,tianyi,0df3665d-7a1e-4988-9cf5-d55189813d1a,K
24,159,tianyi,0df3665d-7a1e-4988-9cf5-d55189813d1a,D
25,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,L
26,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,F
27,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,C
28,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,K
29,1064,tianyi,f35cf103-d34f-4251-8999-0ac2c8a17e37,L
30,1064,tianyi,f35cf103-d34f-4251-8999-0ac2c8a17e37,F
31,1064,tianyi,f35cf103-d34f-4251-8999-0ac2c8a17e37,D
32,1064,tianyi,f35cf103-d34f-4251-8999-0ac2c8a17e37,C
33,1217,tianyi,5a960272-50b4-4b6b-af96-d9a76f22c519,F
34,1217,tianyi,5a960272-50b4-4b6b-af96-d9a76f22c519,D
35,930,tianyi,9f74e7a9-f7dd-4144-84c9-3dab5bbf7bf5,F
36,930,tianyi,9f74e7a9-f7dd-4144-84c9-3dab5bbf7bf5,D
37,1220,tianyi,c4a1fb1f-371e-499b-aae8-e7687c91d2b0,A
38,1220,tianyi,c4a1fb1f-371e-499b-aae8-e7687c91d2b0,P
39,1220,tianyi,c4a1fb1f-371e-499b-aae8-e7687c91d2b0,D
40,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,F
41,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,P
42,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,B
43,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,L
44,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,A
45,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,N
46,612,tianyi,656fc60c-9251-4778-9834-8a7b0956d033,A
47,612,tianyi,656fc60c-9251-4778-9834-8a7b0956d033,F
48,612,tianyi,656fc60c-9251-4778-9834-8a7b0956d033,B
49,612,tianyi,656fc60c-9251-4778-9834-8a7b0956d033,L
50,612,tianyi,656fc60c-9251-4778-9834-8a7b0956d033,N
51,712,tianyi,0fea2522-d807-4d87-82f4-ffe5f9d81642,A
52,712,tianyi,0fea2522-d807-4d87-82f4-ffe5f9d81642,P
53,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,F
54,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,P
55,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,A
56,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,N
57,1377,tianyi,3f0bb823-633b-441f-bbf1-17c9cf1aa217,L
58,1377,tianyi,3f0bb823-633b-441f-bbf1-17c9cf1aa217,F
59,1377,tianyi,3f0bb823-633b-441f-bbf1-17c9cf1aa217,A
60,1377,tianyi,3f0bb823-633b-441f-bbf1-17c9cf1aa217,N
61,1247,tianyi,069695bc-ab31-40f3-95e7-be83d0acd9e2,L
62,1247,tianyi,069695bc-ab31-40f3-95e7-be83d0acd9e2,B
63,1247,tianyi,069695bc-ab31-40f3-95e7-be83d0acd9e2,D
64,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,B
65,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,L
66,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,N
67,562,tianyi,aed312a3-23ed-4b63-9948-aca7d3407b39,B
68,562,tianyi,aed312a3-23ed-4b63-9948-aca7d3407b39,L
69,562,tianyi,aed312a3-23ed-4b63-9948-aca7d3407b39,N
70,562,tianyi,aed312a3-23ed-4b63-9948-aca7d3407b39,D
71,982,tianyi,50362bf4-5a54-424f-ac7f-f76416956916,B
72,982,tianyi,50362bf4-5a54-424f-ac7f-f76416956916,L
73,982,tianyi,50362bf4-5a54-424f-ac7f-f76416956916,N
74,853,tianyi,e141f220-6aed-4f73-ba9d-83325a923428,D
75,853,tianyi,e141f220-6aed-4f73-ba9d-83325a923428,B
