,sql_id,username,record_id,code
0,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,B
1,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,L
2,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,A
3,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,N
4,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,F
5,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,B
6,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,E
7,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,E
8,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,B
9,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,F
10,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,L
11,548,tianyi,62837edf-ee17-4da2-9a2f-729411b20da3,D
12,159,tianyi,0df3665d-7a1e-4988-9cf5-d55189813d1a,K
13,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,F
14,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,C
15,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,M
16,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,L
17,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,I
18,1064,tianyi,f35cf103-d34f-4251-8999-0ac2c8a17e37,D
19,1217,tianyi,5a960272-50b4-4b6b-af96-d9a76f22c519,F
20,930,tianyi,9f74e7a9-f7dd-4144-84c9-3dab5bbf7bf5,D
21,1220,tianyi,c4a1fb1f-371e-499b-aae8-e7687c91d2b0,A
22,1220,tianyi,c4a1fb1f-371e-499b-aae8-e7687c91d2b0,P
23,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,B
24,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,L
25,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,F
26,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,A
27,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,N
28,612,tianyi,656fc60c-9251-4778-9834-8a7b0956d033,A
29,712,tianyi,0fea2522-d807-4d87-82f4-ffe5f9d81642,P
30,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,A
31,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,N
32,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,F
33,1377,tianyi,3f0bb823-633b-441f-bbf1-17c9cf1aa217,L
34,1247,tianyi,069695bc-ab31-40f3-95e7-be83d0acd9e2,B
35,1247,tianyi,069695bc-ab31-40f3-95e7-be83d0acd9e2,L
36,1247,tianyi,069695bc-ab31-40f3-95e7-be83d0acd9e2,D
37,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,D
38,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,B
39,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,L
40,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,N
41,562,tianyi,aed312a3-23ed-4b63-9948-aca7d3407b39,B
42,562,tianyi,aed312a3-23ed-4b63-9948-aca7d3407b39,L
43,982,tianyi,50362bf4-5a54-424f-ac7f-f76416956916,B
44,982,tianyi,50362bf4-5a54-424f-ac7f-f76416956916,N
45,853,tianyi,e141f220-6aed-4f73-ba9d-83325a923428,D
46,836,tianyi,62499924-f0bc-411d-a896-c39e841a048e,B
47,836,tianyi,62499924-f0bc-411d-a896-c39e841a048e,L
48,697,tianyi,b59589a4-4bbe-46a8-b346-ae5d29db4a06,C
49,697,tianyi,b59589a4-4bbe-46a8-b346-ae5d29db4a06,L
50,697,tianyi,b59589a4-4bbe-46a8-b346-ae5d29db4a06,B
51,697,tianyi,b59589a4-4bbe-46a8-b346-ae5d29db4a06,N
52,1389,tianyi,5c04c22b-6c18-40bc-8261-84954d4d4ed8,D
53,663,tianyi,d7029afd-5d31-40c4-aa73-2e192884bb77,D
54,528,tianyi,99d7748a-bdf2-46e6-803a-71aed5655a1e,A
55,528,tianyi,99d7748a-bdf2-46e6-803a-71aed5655a1e,C
56,528,tianyi,99d7748a-bdf2-46e6-803a-71aed5655a1e,E
57,425,tianyi,b7438673-73c6-4bba-a114-4f2516a87d37,A
58,425,tianyi,b7438673-73c6-4bba-a114-4f2516a87d37,N
59,769,tianyi,e160f85e-eceb-458a-9d39-8b4989a1645d,B
60,769,tianyi,e160f85e-eceb-458a-9d39-8b4989a1645d,L
61,1092,tianyi,dded1510-71f9-4fcc-a56c-719ac3f7a5c7,D
62,704,tianyi,5ddec475-43b9-475b-b755-1b639f39c5b2,D
63,457,tianyi,2fdfe8fe-09a7-4fb0-8958-c9deb1f96cbd,F
64,646,tianyi,46ae0c03-65f9-48ea-bd58-efbb5820935c,B
65,646,tianyi,46ae0c03-65f9-48ea-bd58-efbb5820935c,L
66,1269,tianyi,d5c22523-e9dc-49c7-ab73-03b0d1e06832,K
67,1269,tianyi,d5c22523-e9dc-49c7-ab73-03b0d1e06832,A
68,1093,tianyi,65c9273b-a596-472c-8b6b-17d72835f9fb,B
69,1093,tianyi,65c9273b-a596-472c-8b6b-17d72835f9fb,F
70,211,tianyi,f6e63e2e-146f-4b99-bf8a-5297c839ffe0,L
71,694,tianyi,ab85d5ec-7b97-487f-9dc9-0e601887f46d,B
72,694,tianyi,ab85d5ec-7b97-487f-9dc9-0e601887f46d,N
73,238,tianyi,665205ff-5c83-4c63-8697-eeeee5a695c4,D
74,820,tianyi,164bdf3d-9332-4735-b7a4-89adafb034a8,B
