,sql_id,username,record_id,code
0,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,BL1
1,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,AN2
2,746,tianyi,87af439b-5c0e-4c19-b43b-85236b5527c8,F3
3,1088,tianyi,a4439070-3ebc-43b0-8b53-20ed64815d07,BE5
4,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,E1
5,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,BF4
6,1317,tianyi,6146f94e-813a-4b12-b285-c822a5ba69e6,BL1
7,548,tianyi,62837edf-ee17-4da2-9a2f-729411b20da3,D1a
8,159,tianyi,0df3665d-7a1e-4988-9cf5-d55189813d1a,K2
9,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,F4
10,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,CM6
11,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,L5
12,375,tianyi,e8aa7120-48c7-444e-9a15-6faf7d7acb83,I2
13,1064,tianyi,f35cf103-d34f-4251-8999-0ac2c8a17e37,D1a
14,1217,tianyi,5a960272-50b4-4b6b-af96-d9a76f22c519,F4
15,930,tianyi,9f74e7a9-f7dd-4144-84c9-3dab5bbf7bf5,D1a
16,1220,tianyi,c4a1fb1f-371e-499b-aae8-e7687c91d2b0,A1b
17,1220,tianyi,c4a1fb1f-371e-499b-aae8-e7687c91d2b0,P3
18,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,BL3
19,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,F3
20,745,tianyi,e7ec2d2b-e4e7-43c5-a54b-c1c867fc21ed,AN2
21,612,tianyi,656fc60c-9251-4778-9834-8a7b0956d033,A1b
22,712,tianyi,0fea2522-d807-4d87-82f4-ffe5f9d81642,P3
23,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,AN2
24,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,A1f
25,831,tianyi,998788f6-2802-4dd7-a903-7f4aec806503,F3
26,1377,tianyi,3f0bb823-633b-441f-bbf1-17c9cf1aa217,L5
27,1247,tianyi,069695bc-ab31-40f3-95e7-be83d0acd9e2,BL1
28,1247,tianyi,069695bc-ab31-40f3-95e7-be83d0acd9e2,D1
29,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,D1
30,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,BL3
31,707,tianyi,1a1cdced-e208-4a96-ac7f-a69a066be587,BN1
32,562,tianyi,aed312a3-23ed-4b63-9948-aca7d3407b39,BL1
33,982,tianyi,50362bf4-5a54-424f-ac7f-f76416956916,BN1
34,853,tianyi,e141f220-6aed-4f73-ba9d-83325a923428,D1
