,sql_id,username,record_id,code
0,1404,tianyi,2a278125-6a83-47c2-b2b8-64556ec7ee8c,F
1,1404,tianyi,2a278125-6a83-47c2-b2b8-64556ec7ee8c,B
2,1404,tianyi,2a278125-6a83-47c2-b2b8-64556ec7ee8c,L
3,1407,tianyi,6cff1386-59ad-4a2a-886b-c8eef90af993,L
4,1407,tianyi,6cff1386-59ad-4a2a-886b-c8eef90af993,C
5,1407,tianyi,6cff1386-59ad-4a2a-886b-c8eef90af993,M
6,1408,tianyi,4253e6ef-1545-4ad4-b4be-0e9b4a74151f,B
7,1408,tianyi,4253e6ef-1545-4ad4-b4be-0e9b4a74151f,E
8,1408,tianyi,4253e6ef-1545-4ad4-b4be-0e9b4a74151f,F
9,1408,tianyi,4253e6ef-1545-4ad4-b4be-0e9b4a74151f,L
10,1412,tianyi,b95871db-2f46-4769-bad3-1e5d2e7d8525,F
11,1412,tianyi,b95871db-2f46-4769-bad3-1e5d2e7d8525,E
12,1412,tianyi,b95871db-2f46-4769-bad3-1e5d2e7d8525,L
13,1412,tianyi,b95871db-2f46-4769-bad3-1e5d2e7d8525,A
14,1412,tianyi,b95871db-2f46-4769-bad3-1e5d2e7d8525,N
15,1413,tianyi,a0f07eae-7570-42d2-83c1-0a4d69f7b03a,B
16,1413,tianyi,a0f07eae-7570-42d2-83c1-0a4d69f7b03a,E
17,1413,tianyi,a0f07eae-7570-42d2-83c1-0a4d69f7b03a,L
18,1413,tianyi,a0f07eae-7570-42d2-83c1-0a4d69f7b03a,C
19,1413,tianyi,a0f07eae-7570-42d2-83c1-0a4d69f7b03a,F
20,1416,tianyi,781b7f55-7941-4c37-a9ae-387dd9715bab,B
21,1416,tianyi,781b7f55-7941-4c37-a9ae-387dd9715bab,F
22,1425,tianyi,bf209ff1-22b8-405d-9bb4-41395c16af4a,D
23,1427,tianyi,63e8a78e-b713-4192-8052-e7ce548cbf11,K
24,1429,tianyi,b00505ae-af15-4875-b26f-39ea315d7b0b,D
25,1430,tianyi,27bd46cb-af34-43d1-8bd8-ac0771296eaf,K
26,1431,tianyi,a928e5cb-ad4b-415c-9002-0cbeb50fbe38,P
27,1431,tianyi,a928e5cb-ad4b-415c-9002-0cbeb50fbe38,D
28,1432,tianyi,5bf30ea2-0f26-446a-b41f-5b35037bf037,F
29,1432,tianyi,5bf30ea2-0f26-446a-b41f-5b35037bf037,E
30,1432,tianyi,5bf30ea2-0f26-446a-b41f-5b35037bf037,L
31,1432,tianyi,5bf30ea2-0f26-446a-b41f-5b35037bf037,C
32,1432,tianyi,5bf30ea2-0f26-446a-b41f-5b35037bf037,M
33,1432,tianyi,5bf30ea2-0f26-446a-b41f-5b35037bf037,O
34,1432,tianyi,5bf30ea2-0f26-446a-b41f-5b35037bf037,K
35,1435,tianyi,5647c850-4ee6-4176-9069-8429ac0ac3c2,C
36,1435,tianyi,5647c850-4ee6-4176-9069-8429ac0ac3c2,E
37,1437,tianyi,49c674ac-053e-4b29-a033-250ae19d010d,C
38,1437,tianyi,49c674ac-053e-4b29-a033-250ae19d010d,E
39,1439,tianyi,0d573667-fe0e-426e-b3bb-36c9ff501ebf,F
40,1439,tianyi,0d573667-fe0e-426e-b3bb-36c9ff501ebf,C
41,1439,tianyi,0d573667-fe0e-426e-b3bb-36c9ff501ebf,M
42,1454,tianyi,f64085b0-363a-4273-b824-172cdc346d64,B
43,1454,tianyi,f64085b0-363a-4273-b824-172cdc346d64,L
44,1454,tianyi,f64085b0-363a-4273-b824-172cdc346d64,N
45,1463,tianyi,da398580-9b70-42a3-b8de-b4ab3a46441e,B
46,1463,tianyi,da398580-9b70-42a3-b8de-b4ab3a46441e,E
47,1466,tianyi,6ceadc65-06ce-430f-9743-ba2cc59c0634,B
48,1466,tianyi,6ceadc65-06ce-430f-9743-ba2cc59c0634,E
49,1466,tianyi,6ceadc65-06ce-430f-9743-ba2cc59c0634,L
50,1478,tianyi,a22d405e-53af-4ce4-8f9e-d6027e59be48,B
51,1478,tianyi,a22d405e-53af-4ce4-8f9e-d6027e59be48,L
52,1478,tianyi,a22d405e-53af-4ce4-8f9e-d6027e59be48,C
53,1478,tianyi,a22d405e-53af-4ce4-8f9e-d6027e59be48,E
54,1479,tianyi,636ebc57-fbc6-4010-bb7f-7d8ba4fe2338,C
55,1479,tianyi,636ebc57-fbc6-4010-bb7f-7d8ba4fe2338,F
56,1482,tianyi,4c5e650a-e132-4fde-800e-2cf070aef009,E
57,1483,tianyi,36111e09-ae74-4d4a-b7ab-120b0d3faf15,L
58,1484,tianyi,b1f38ce0-eceb-44bb-a988-5ececb8784fc,B
59,1484,tianyi,b1f38ce0-eceb-44bb-a988-5ececb8784fc,L
60,1484,tianyi,b1f38ce0-eceb-44bb-a988-5ececb8784fc,E
61,1485,tianyi,cd9cf606-20ad-4c89-8162-007ef3395d08,B
62,1485,tianyi,cd9cf606-20ad-4c89-8162-007ef3395d08,L
63,1486,tianyi,d4e4e9c1-65e1-48b6-8770-34c4021ba96f,B
64,1486,tianyi,d4e4e9c1-65e1-48b6-8770-34c4021ba96f,L
65,1486,tianyi,d4e4e9c1-65e1-48b6-8770-34c4021ba96f,F
66,1486,tianyi,d4e4e9c1-65e1-48b6-8770-34c4021ba96f,C
67,1486,tianyi,d4e4e9c1-65e1-48b6-8770-34c4021ba96f,A
68,1486,tianyi,d4e4e9c1-65e1-48b6-8770-34c4021ba96f,E
69,1490,tianyi,ef5da539-c3b3-467a-a4e9-a93fc99ab3e9,B
70,1490,tianyi,ef5da539-c3b3-467a-a4e9-a93fc99ab3e9,L
71,1490,tianyi,ef5da539-c3b3-467a-a4e9-a93fc99ab3e9,C
72,1490,tianyi,ef5da539-c3b3-467a-a4e9-a93fc99ab3e9,E
73,1493,tianyi,7643e95b-95c1-40d5-9297-221296426fcb,B
74,1493,tianyi,7643e95b-95c1-40d5-9297-221296426fcb,L
75,1504,tianyi,4245fec5-fa88-4f7f-9237-1577e5584c95,B
76,1504,tianyi,4245fec5-fa88-4f7f-9237-1577e5584c95,L
77,1504,tianyi,4245fec5-fa88-4f7f-9237-1577e5584c95,C
78,1504,tianyi,4245fec5-fa88-4f7f-9237-1577e5584c95,F
79,1504,tianyi,4245fec5-fa88-4f7f-9237-1577e5584c95,E
80,1511,tianyi,ac0868e7-cad2-4601-88bf-4ff15ce69e15,D
81,1511,tianyi,ac0868e7-cad2-4601-88bf-4ff15ce69e15,B
82,1511,tianyi,ac0868e7-cad2-4601-88bf-4ff15ce69e15,N
83,1512,tianyi,0ca5ce96-6234-401a-a321-9bf1c6ebb83c,F
84,1512,tianyi,0ca5ce96-6234-401a-a321-9bf1c6ebb83c,C
85,1512,tianyi,0ca5ce96-6234-401a-a321-9bf1c6ebb83c,E
86,1517,tianyi,aab4462f-767e-46db-b3b3-e16738f40e6b,F
87,1517,tianyi,aab4462f-767e-46db-b3b3-e16738f40e6b,C
88,1517,tianyi,aab4462f-767e-46db-b3b3-e16738f40e6b,E
89,1517,tianyi,aab4462f-767e-46db-b3b3-e16738f40e6b,B
90,1517,tianyi,aab4462f-767e-46db-b3b3-e16738f40e6b,L
91,1518,tianyi,aa5ac520-660d-4507-a2ea-42c9c31be93e,F
92,1518,tianyi,aa5ac520-660d-4507-a2ea-42c9c31be93e,C
93,1518,tianyi,aa5ac520-660d-4507-a2ea-42c9c31be93e,E
94,1523,tianyi,c0471d33-6d22-42d0-9f51-56d1cebe3da2,C
95,1523,tianyi,c0471d33-6d22-42d0-9f51-56d1cebe3da2,E
96,1523,tianyi,c0471d33-6d22-42d0-9f51-56d1cebe3da2,M
97,1524,tianyi,51f6e63e-f486-479f-910b-6fd64260746b,F
98,1524,tianyi,51f6e63e-f486-479f-910b-6fd64260746b,C
99,1524,tianyi,51f6e63e-f486-479f-910b-6fd64260746b,E
100,1526,tianyi,eb7214bf-50bd-4c75-8fe4-7836af4dda58,B
101,1526,tianyi,eb7214bf-50bd-4c75-8fe4-7836af4dda58,L
102,1526,tianyi,eb7214bf-50bd-4c75-8fe4-7836af4dda58,C
103,1526,tianyi,eb7214bf-50bd-4c75-8fe4-7836af4dda58,M
104,1542,tianyi,b276a36a-1ffd-405f-9c2a-2158b8097ba9,B
105,1542,tianyi,b276a36a-1ffd-405f-9c2a-2158b8097ba9,E
106,1547,tianyi,f10e70e5-e723-44fe-b7c6-a2162f1491df,F
107,1547,tianyi,f10e70e5-e723-44fe-b7c6-a2162f1491df,C
108,1547,tianyi,f10e70e5-e723-44fe-b7c6-a2162f1491df,E
109,1547,tianyi,f10e70e5-e723-44fe-b7c6-a2162f1491df,D
110,1547,tianyi,f10e70e5-e723-44fe-b7c6-a2162f1491df,B
111,1547,tianyi,f10e70e5-e723-44fe-b7c6-a2162f1491df,L
112,1547,tianyi,f10e70e5-e723-44fe-b7c6-a2162f1491df,M
113,1548,tianyi,9cfdbfeb-ab66-4a5b-a146-ef6af5ad21d7,F
114,1548,tianyi,9cfdbfeb-ab66-4a5b-a146-ef6af5ad21d7,C
115,1548,tianyi,9cfdbfeb-ab66-4a5b-a146-ef6af5ad21d7,E
