,sql_id,username,record_id,code
0,93,tianyi,record_id,D
1,182,tianyi,record_id,D
2,94,tianyi,record_id,A
3,94,tianyi,record_id,F
4,95,tianyi,record_id,B
5,95,tianyi,record_id,N
6,95,tianyi,record_id,L
7,96,tianyi,record_id,D
8,97,tianyi,record_id,D
9,97,tianyi,record_id,C
10,97,tianyi,record_id,E
11,98,tianyi,record_id,D
12,99,tianyi,record_id,F
13,100,tianyi,record_id,F
14,101,tianyi,record_id,N
15,102,tianyi,record_id,D
16,103,tianyi,record_id,D
17,104,tianyi,record_id,D
18,104,tianyi,record_id,F
19,105,tianyi,record_id,B
20,105,tianyi,record_id,L
21,105,tianyi,record_id,F
22,145,tianyi,record_id,F
23,146,tianyi,record_id,F
24,147,tianyi,record_id,D
25,148,tianyi,record_id,L
26,150,tianyi,record_id,C
27,150,tianyi,record_id,E
28,151,tianyi,record_id,A
29,152,tianyi,record_id,B
30,152,tianyi,record_id,F
31,153,tianyi,record_id,K
32,153,tianyi,record_id,A
33,153,tianyi,record_id,B
34,153,tianyi,record_id,L
35,154,tianyi,record_id,B
36,154,tianyi,record_id,L
37,155,tianyi,record_id,P
38,156,tianyi,record_id,D
39,157,tianyi,record_id,D
40,158,tianyi,record_id,D
41,159,tianyi,record_id,D
42,160,tianyi,record_id,C
43,160,tianyi,record_id,L
44,160,tianyi,record_id,E
45,161,tianyi,record_id,C
46,161,tianyi,record_id,E
47,162,tianyi,record_id,E
48,162,tianyi,record_id,A
49,163,tianyi,record_id,D
50,164,tianyi,record_id,C
51,164,tianyi,record_id,L
52,165,tianyi,record_id,A
53,165,tianyi,record_id,L
54,173,tianyi,record_id,E
55,174,tianyi,record_id,D
56,175,tianyi,record_id,D
57,176,tianyi,record_id,C
58,176,tianyi,record_id,F
59,177,tianyi,record_id,B
60,177,tianyi,record_id,F
61,178,tianyi,record_id,D
62,179,tianyi,record_id,D
63,180,tianyi,record_id,D
64,180,tianyi,record_id,C
65,180,tianyi,record_id,L
66,181,tianyi,record_id,D
67,93,zhengning,record_id,D
68,182,zhengning,record_id,D
69,94,zhengning,record_id,A
70,94,zhengning,record_id,C
71,94,zhengning,record_id,L
72,95,zhengning,record_id,C
73,95,zhengning,record_id,L
74,95,zhengning,record_id,B
75,96,zhengning,record_id,D
76,97,zhengning,record_id,F
77,98,zhengning,record_id,D
78,99,zhengning,record_id,F
79,100,zhengning,record_id,D
80,101,zhengning,record_id,N
81,101,zhengning,record_id,C
82,101,zhengning,record_id,L
83,102,zhengning,record_id,D
84,103,zhengning,record_id,D
85,104,zhengning,record_id,F
86,105,zhengning,record_id,F
87,145,zhengning,record_id,F
88,146,zhengning,record_id,C
89,146,zhengning,record_id,E
90,147,zhengning,record_id,D
91,148,zhengning,record_id,L
92,150,zhengning,record_id,C
93,150,zhengning,record_id,E
94,151,zhengning,record_id,A
95,152,zhengning,record_id,B
96,152,zhengning,record_id,F
97,153,zhengning,record_id,L
98,153,zhengning,record_id,K
99,153,zhengning,record_id,A
100,153,zhengning,record_id,B
101,154,zhengning,record_id,B
102,154,zhengning,record_id,L
103,155,zhengning,record_id,P
104,156,zhengning,record_id,D
105,157,zhengning,record_id,D
106,158,zhengning,record_id,D
107,159,zhengning,record_id,D
108,160,zhengning,record_id,C
109,160,zhengning,record_id,L
110,160,zhengning,record_id,F
111,161,zhengning,record_id,C
112,161,zhengning,record_id,E
113,162,zhengning,record_id,E
114,162,zhengning,record_id,A
115,163,zhengning,record_id,D
116,164,zhengning,record_id,C
117,164,zhengning,record_id,L
118,165,zhengning,record_id,A
119,165,zhengning,record_id,L
120,173,zhengning,record_id,E
121,174,zhengning,record_id,D
122,175,zhengning,record_id,D
123,176,zhengning,record_id,C
124,176,zhengning,record_id,F
125,177,zhengning,record_id,B
126,177,zhengning,record_id,F
127,178,zhengning,record_id,D
128,178,zhengning,record_id,F
129,179,zhengning,record_id,D
130,180,zhengning,record_id,C
131,180,zhengning,record_id,L
132,180,zhengning,record_id,D
133,181,zhengning,record_id,C
134,181,zhengning,record_id,L
135,181,zhengning,record_id,D
